id,胜,平,负,胜概率,平概率,负概率,返概率,凯利走势1,凯利走势2,凯利走势3
2689492,1.17,6.71,11.89,78.57,13.70,7.73,91.93,0.92,0.92,0.92
2689634,1.69,3.92,4.13,54.34,23.43,22.24,91.83,0.92,0.92,0.92
2688304,1.68,3.91,4.53,55.54,23.86,20.60,93.31,0.93,0.93,0.93
2686905,3.15,3.64,2.16,30.09,26.04,43.88,94.77,0.95,0.95,0.95
2688305,2.09,3.58,3.15,44.50,25.98,29.52,93.00,0.93,0.93,0.93
2685513,1.71,4.1,4.19,54.79,22.85,22.36,93.69,0.94,0.94,0.94
2685277,1.2,6.86,13.59,79.16,13.85,6.99,94.99,0.95,0.95,0.95
2689379,3.35,3.64,1.94,27.42,25.23,47.35,91.85,0.92,0.92,0.92
2694070,2.74,2.94,2.87,34.64,32.29,33.07,94.92,0.95,0.95,0.95
2689635,5.62,4.12,1.5,16.36,22.32,61.31,91.97,0.92,0.92,0.92
2689638,2.27,3.3,2.89,40.43,27.81,31.76,91.78,0.92,0.92,0.92
2693526,4.78,3.9,1.71,19.92,24.41,55.67,95.20,0.95,0.95,0.95
2686880,1.61,4.5,4.76,58.96,21.10,19.94,94.93,0.95,0.95,0.95
2693731,2.46,3.41,2.82,38.55,27.81,33.63,94.84,0.95,0.95,0.95
2685020,2.58,3.28,2.79,36.88,29.01,34.11,95.16,0.95,0.95,0.95
2694073,1.93,3.24,4.47,49.32,29.38,21.30,95.19,0.95,0.95,0.95
2685024,2.4,3.24,3.05,39.56,29.31,31.13,94.95,0.95,0.95,0.95
2693531,1.28,5.92,9.78,74.23,16.05,9.72,95.02,0.95,0.95,0.95
2686891,5.46,4.57,1.54,17.42,20.81,61.77,95.12,0.95,0.95,0.95
2685016,1.16,7.9,15.75,81.93,12.03,6.03,95.04,0.95,0.95,0.95
2685017,1.98,3.29,4.11,47.99,28.88,23.12,95.03,0.95,0.95,0.95
2888713,1.16,7.63,14.95,81.33,12.36,6.31,94.34,0.94,0.94,0.94
2694086,2.73,3.21,2.67,34.81,29.60,35.59,95.02,0.95,0.95,0.95
2693534,1.65,3.67,5.72,57.54,25.87,16.60,94.93,0.95,0.95,0.95
2686907,2.32,3.42,3.03,40.92,27.76,31.33,94.92,0.95,0.95,0.95
2693528,1.96,3.39,4.06,48.52,28.05,23.42,95.10,0.95,0.95,0.95
2685031,1.89,3.7,3.98,50.36,25.72,23.91,95.18,0.95,0.95,0.95
2694145,3.03,3.06,2.54,31.42,31.11,37.48,95.19,0.95,0.95,0.95
2888714,2.29,3.73,2.84,41.32,25.37,33.32,94.62,0.95,0.95,0.95
2694067,3.57,3.32,2.12,26.60,28.60,44.80,94.97,0.95,0.95,0.95
2694065,1.53,3.92,6.88,62.01,24.20,13.79,94.87,0.95,0.95,0.95
2687699,2.44,3.48,2.78,38.78,27.19,34.03,94.62,0.95,0.95,0.95
2687701,3.17,3.33,2.27,29.86,28.43,41.71,94.67,0.95,0.95,0.95
2687711,1.71,3.64,5.03,55.26,25.96,18.79,94.49,0.94,0.94,0.95
2685015,2.91,3.25,2.5,32.69,29.27,38.05,95.12,0.95,0.95,0.95
2686894,2.46,3.26,2.94,38.59,29.12,32.29,94.93,0.95,0.95,0.95
2687700,2.55,3.44,2.68,37.14,27.53,35.34,94.70,0.95,0.95,0.95
2693525,2.89,3.32,2.45,32.79,28.54,38.67,94.75,0.95,0.95,0.95
2686882,2.57,3.5,2.64,36.93,27.12,35.95,94.91,0.95,0.95,0.95
2685003,1.74,3.8,4.7,54.70,25.05,20.25,95.18,0.95,0.95,0.95
2685010,1.62,4.19,5.19,58.87,22.76,18.37,95.36,0.95,0.95,0.95
2684988,2.35,3.54,2.93,40.55,26.92,32.53,95.30,0.95,0.95,0.95
2684996,2.31,3.02,3.47,41.14,31.47,27.39,95.04,0.95,0.95,0.95
2693547,5.03,4.24,1.62,18.90,22.42,58.68,95.06,0.95,0.95,0.95
2693545,2.11,3.13,3.83,44.94,30.30,24.76,94.83,0.95,0.95,0.95
2693539,1.37,4.47,9.93,69.23,21.22,9.55,94.85,0.95,0.95,0.95
2693725,1.83,3.44,4.59,51.80,27.55,20.65,94.79,0.95,0.95,0.95
2693548,4.73,3.74,1.74,20.07,25.38,54.55,94.92,0.95,0.95,0.95
2684990,5.44,4.25,1.58,17.47,22.37,60.16,95.05,0.95,0.95,0.95
2685000,3.67,3.84,1.93,25.92,24.78,49.30,95.14,0.95,0.95,0.95
2685005,1.75,3.71,4.74,54.32,25.62,20.06,95.06,0.95,0.95,0.95
2693540,2.85,3.11,2.65,33.42,30.63,35.95,95.26,0.95,0.95,0.95
2852887,1.98,3.23,4.05,47.58,29.16,23.26,94.20,0.94,0.94,0.94
2689641,1.51,4.05,5.56,60.81,22.67,16.52,91.83,0.92,0.92,0.92
2688206,1.65,4.03,4.51,56.33,23.06,20.61,92.94,0.93,0.93,0.93
2689496,1.7,4.08,3.91,54.01,22.50,23.48,91.82,0.92,0.92,0.92
2686931,5.99,4.99,1.46,15.87,19.04,65.09,95.03,0.95,0.95,0.95
2694117,2.76,3.22,2.63,34.40,29.49,36.11,94.96,0.95,0.95,0.95
2694107,2.27,3.08,3.5,41.92,30.89,27.19,95.15,0.95,0.95,0.95
2687734,2.69,3.35,2.59,35.19,28.26,36.55,94.67,0.95,0.95,0.95
2689383,1.96,3.79,3.18,46.87,24.24,28.89,91.87,0.92,0.92,0.92
2697029,3.28,3.3,2.16,28.47,28.30,43.23,93.38,0.93,0.93,0.93
2689639,3.47,3.61,1.91,26.47,25.44,48.09,91.85,0.92,0.92,0.92
2688310,2.83,3.17,2.46,32.86,29.34,37.80,93.00,0.93,0.93,0.93
2689495,1.24,5.88,9.25,74.35,15.68,9.97,92.20,0.92,0.92,0.92
2689642,1.08,9.92,17.98,85.55,9.31,5.14,92.39,0.92,0.92,0.92
2693557,3.72,3.01,2.21,25.52,31.53,42.95,94.92,0.95,0.95,0.95
2686915,1.36,5.33,7.76,69.91,17.84,12.25,95.08,0.95,0.95,0.95
2686917,2.9,3.28,2.48,32.75,28.96,38.30,94.97,0.95,0.95,0.95
2686923,1.55,4.46,5.43,61.24,21.28,17.48,94.92,0.95,0.95,0.95
2693563,1.13,9.2,17.32,84.17,10.34,5.49,95.11,0.95,0.95,0.95
2694121,3.23,3.19,2.32,29.37,29.74,40.89,94.87,0.95,0.95,0.95
2693551,1.38,5.04,7.94,69.08,18.91,12.01,95.33,0.95,0.95,0.95
2694109,2.68,2.93,2.96,35.46,32.43,32.11,95.03,0.95,0.95,0.95
2686935,1.74,4.02,4.35,54.56,23.62,21.82,94.93,0.95,0.95,0.95
2687724,1.22,6.03,13.91,77.52,15.68,6.80,94.57,0.95,0.95,0.95
2684967,1.7,3.79,5.07,56.06,25.14,18.80,95.30,0.95,0.95,0.95
2686920,2.48,3.29,2.88,38.24,28.83,32.93,94.84,0.95,0.95,0.95
2693552,4.0,3.39,1.97,23.75,28.02,48.22,95.00,0.95,0.95,0.95
2684968,1.52,4.4,6.21,62.88,21.72,15.39,95.58,0.96,0.96,0.96
2686943,2.36,3.6,2.84,40.22,26.36,33.42,94.91,0.95,0.95,0.95
2686913,1.1,10.65,20.7,86.47,8.93,4.60,95.12,0.95,0.95,0.95
2693560,5.05,3.94,1.66,18.78,24.07,57.14,94.86,0.95,0.95,0.95
2694128,2.03,3.52,3.62,46.78,26.98,26.24,94.97,0.95,0.95,0.95
2684979,1.73,4.07,4.4,55.00,23.38,21.62,95.15,0.95,0.95,0.95
2684982,1.26,5.95,11.22,75.53,15.99,8.48,95.16,0.95,0.95,0.95
2693556,2.42,2.94,3.32,39.18,32.25,28.56,94.83,0.95,0.95,0.95
2684973,10.37,5.86,1.28,9.20,16.28,74.52,95.39,0.95,0.95,0.95
2687723,3.11,3.47,2.22,30.33,27.18,42.49,94.32,0.94,0.94,0.94
2687726,1.29,5.55,9.78,73.30,17.04,9.67,94.55,0.95,0.95,0.95
2686927,2.25,3.55,3.03,42.08,26.67,31.25,94.68,0.95,0.95,0.95
2687728,1.17,7.86,13.68,81.01,12.06,6.93,94.78,0.95,0.95,0.95
2684981,1.55,4.72,5.19,61.46,20.18,18.36,95.26,0.95,0.95,0.95
2684964,2.47,3.37,2.86,38.51,28.23,33.26,95.13,0.95,0.95,0.95
2694092,3.63,3.11,2.19,26.15,30.52,43.34,94.91,0.95,0.95,0.95
2685142,1.18,7.54,14.75,80.87,12.66,6.47,95.43,0.95,0.95,0.95
2693576,1.68,4.03,4.7,56.36,23.49,20.15,94.68,0.95,0.95,0.95
2687722,2.41,3.11,3.1,39.18,30.36,30.46,94.42,0.94,0.94,0.94
2694180,4.36,3.73,1.8,21.78,25.46,52.76,94.97,0.95,0.95,0.95
2694174,1.55,3.8,6.9,61.25,24.99,13.76,94.94,0.95,0.95,0.95
2684965,1.6,4.19,5.4,59.59,22.75,17.66,95.34,0.95,0.95,0.95
2693570,1.16,7.75,16.76,82.04,12.28,5.68,95.17,0.95,0.95,0.95
2693584,2.44,3.18,3.06,38.99,29.92,31.09,95.14,0.95,0.95,0.95
2693572,2.6,3.35,2.72,36.60,28.41,34.99,95.17,0.95,0.95,0.95
2694178,3.86,3.18,2.08,24.57,29.83,45.60,94.85,0.95,0.95,0.95
2685140,1.29,5.97,9.25,73.77,15.94,10.29,95.17,0.95,0.95,0.95
2693568,1.27,5.71,10.82,74.64,16.60,8.76,94.79,0.95,0.95,0.95
2902763,3.89,3.42,1.94,24.14,27.46,48.40,93.90,0.94,0.94,0.94
2687735,4.78,4.23,1.64,19.82,22.40,57.78,94.75,0.95,0.95,0.95
2687725,3.52,3.7,1.99,26.88,25.57,47.55,94.62,0.95,0.95,0.95
2684948,1.82,3.8,4.17,52.21,25.01,22.79,95.02,0.95,0.95,0.95
2684954,3.1,3.28,2.35,30.63,28.95,40.41,94.97,0.95,0.95,0.95
2686781,8.99,6.35,1.28,10.59,15.00,74.41,95.24,0.95,0.95,0.95
2686775,3.14,3.22,2.36,30.25,29.50,40.25,94.99,0.95,0.95,0.95
2684942,1.15,8.46,15.79,82.73,11.25,6.03,95.14,0.95,0.95,0.95
2684935,3.43,3.49,2.12,27.77,27.29,44.93,95.26,0.95,0.95,0.95
2686759,3.85,3.7,1.91,24.65,25.65,49.69,94.92,0.95,0.95,0.95
2686765,2.43,3.65,2.7,38.97,25.95,35.08,94.71,0.95,0.95,0.95
2899349,1.32,5.24,8.94,71.45,18.00,10.55,94.32,0.94,0.94,0.94
2694221,3.14,3.11,2.42,30.24,30.53,39.23,94.95,0.95,0.95,0.95
2684939,1.42,5.02,6.64,66.81,18.90,14.29,94.87,0.95,0.95,0.95
2686768,2.05,3.74,3.36,46.33,25.40,28.27,94.98,0.95,0.95,0.95
2687716,2.34,3.42,2.98,40.49,27.71,31.80,94.76,0.95,0.95,0.95
2687720,1.66,4.17,4.63,56.93,22.66,20.41,94.50,0.95,0.94,0.94
2694212,2.12,3.05,3.89,44.64,31.03,24.33,94.64,0.95,0.95,0.95
2831686,1.43,4.72,6.17,65.16,19.74,15.10,93.18,0.93,0.93,0.93
2684944,2.33,3.7,2.84,40.81,25.70,33.48,95.10,0.95,0.95,0.95
2687775,10.02,6.39,1.25,9.45,14.82,75.74,94.67,0.95,0.95,0.95
2687717,2.51,3.17,2.91,37.67,29.83,32.50,94.56,0.95,0.95,0.95
2686749,1.46,5.14,5.84,65.19,18.52,16.30,95.17,0.95,0.95,0.95
2684952,3.58,3.7,1.99,26.55,25.69,47.76,95.05,0.95,0.95,0.95
2831691,2.98,3.53,2.19,31.20,26.34,42.46,92.98,0.93,0.93,0.93
2687715,2.36,3.26,3.04,40.00,28.95,31.05,94.39,0.94,0.94,0.94
2687721,2.72,3.17,2.66,34.71,29.79,35.50,94.42,0.94,0.94,0.94
2687718,3.86,3.43,1.98,24.54,27.62,47.84,94.73,0.95,0.95,0.95
2694226,2.06,3.22,3.87,46.04,29.45,24.51,94.84,0.95,0.95,0.95
2694213,1.81,3.68,4.38,52.49,25.82,21.69,95.01,0.95,0.95,0.95
2689663,1.23,5.87,9.67,74.81,15.68,9.52,92.02,0.92,0.92,0.92
2689431,2.01,3.94,2.94,45.58,23.25,31.16,91.62,0.92,0.92,0.92
2693597,2.18,2.94,3.92,43.52,32.27,24.20,94.88,0.95,0.95,0.95
2689429,5.46,4.39,1.47,16.78,20.87,62.34,91.64,0.92,0.92,0.92
2687743,1.52,4.46,5.68,62.17,21.19,16.64,94.50,0.94,0.95,0.95
2689661,2.43,3.5,2.54,37.72,26.19,36.09,91.66,0.92,0.92,0.92
2689500,3.62,3.84,1.8,25.29,23.84,50.87,91.56,0.92,0.92,0.92
2694265,1.67,3.61,5.64,56.86,26.30,16.84,94.96,0.95,0.95,0.95
2688096,2.76,3.14,2.53,33.67,29.60,36.73,92.93,0.93,0.93,0.93
2689501,2.78,3.68,2.18,33.00,24.93,42.08,91.73,0.92,0.92,0.92
2831693,2.93,3.33,2.31,31.76,27.95,40.29,93.07,0.93,0.93,0.93
2688095,2.13,3.56,3.08,43.67,26.13,30.20,93.02,0.93,0.93,0.93
2689652,2.89,3.62,2.13,31.69,25.30,43.00,91.60,0.92,0.92,0.92
2686797,1.91,3.74,3.82,49.73,25.40,24.87,94.99,0.95,0.95,0.95
2684934,1.38,5.02,7.81,68.89,18.94,12.17,95.07,0.95,0.95,0.95
2693595,1.59,3.94,5.9,59.77,24.12,16.11,95.04,0.95,0.95,0.95
2693589,2.13,3.55,3.33,44.65,26.79,28.56,95.10,0.95,0.95,0.95
2684927,2.33,3.57,2.93,40.85,26.66,32.49,95.18,0.95,0.95,0.95
2686808,2.16,3.61,3.19,43.95,26.30,29.76,94.93,0.95,0.95,0.95
2686787,1.22,7.22,10.31,77.68,13.13,9.19,94.77,0.95,0.95,0.95
2686805,1.92,3.93,3.59,49.42,24.15,26.43,94.89,0.95,0.95,0.95
2686783,1.13,9.34,16.75,84.14,10.18,5.68,95.08,0.95,0.95,0.95
2686794,2.15,3.14,3.69,44.10,30.20,25.70,94.82,0.95,0.95,0.95
2684930,1.76,3.79,4.55,54.02,25.09,20.90,95.07,0.95,0.95,0.95
2693600,1.91,3.66,3.87,49.62,25.89,24.49,94.77,0.95,0.95,0.95
2684929,1.51,4.34,6.28,62.96,21.90,15.14,95.07,0.95,0.95,0.95
2694271,4.33,3.48,1.87,21.93,27.29,50.78,94.96,0.95,0.95,0.95
2686802,2.08,3.65,3.34,45.61,25.99,28.40,94.86,0.95,0.95,0.95
2686789,1.23,6.73,11.06,77.28,14.12,8.59,95.06,0.95,0.95,0.95
2684926,1.74,4.2,4.19,54.66,22.64,22.70,95.10,0.95,0.95,0.95
2687753,2.22,3.6,3.04,42.61,26.28,31.12,94.59,0.95,0.95,0.95
2687746,2.79,3.63,2.37,33.95,26.09,39.96,94.71,0.95,0.95,0.95
2687751,1.18,7.55,13.3,80.32,12.55,7.13,94.78,0.95,0.95,0.95
2686810,2.55,3.5,2.67,37.26,27.15,35.59,95.02,0.95,0.95,0.95
2694263,1.35,4.96,9.15,70.44,19.17,10.39,95.09,0.95,0.95,0.95
2684931,8.2,5.14,1.36,11.59,18.50,69.91,95.08,0.95,0.95,0.95
2693599,2.44,3.34,2.88,38.79,28.34,32.87,94.66,0.95,0.95,0.95
2694244,2.67,3.07,2.85,35.63,30.99,33.38,95.13,0.95,0.95,0.95
2693593,5.93,4.32,1.53,16.00,21.97,62.03,94.90,0.95,0.95,0.95
2694247,1.84,3.66,4.17,51.44,25.86,22.70,94.65,0.95,0.95,0.95
2684928,1.85,3.56,4.35,51.42,26.72,21.87,95.12,0.95,0.95,0.95
2694267,3.41,3.42,2.16,27.97,27.88,44.15,95.36,0.95,0.95,0.95
2886931,2.05,3.28,3.85,46.35,28.97,24.68,95.02,0.95,0.95,0.95
2886951,5.06,4.15,1.61,18.65,22.74,58.61,94.37,0.94,0.94,0.94
2847681,2.37,3.02,2.97,38.72,30.39,30.90,91.76,0.92,0.92,0.92
2685228,1.81,4.01,3.97,52.43,23.67,23.90,94.90,0.95,0.95,0.95
2847671,2.78,3.22,2.4,33.09,28.57,38.33,92.00,0.92,0.92,0.92
2886910,2.28,3.33,3.23,41.83,28.64,29.53,95.37,0.95,0.95,0.95
2886930,2.41,3.12,3.17,39.48,30.50,30.02,95.16,0.95,0.95,0.95
2831703,1.59,4.1,4.98,58.58,22.72,18.70,93.14,0.93,0.93,0.93
2847672,3.09,2.85,2.44,29.85,32.36,37.80,92.22,0.92,0.92,0.92
2847679,3.39,2.81,2.3,27.17,32.78,40.05,92.11,0.92,0.92,0.92
2847678,1.47,3.87,6.77,62.62,23.79,13.60,92.05,0.92,0.92,0.92
2886911,1.57,4.51,5.24,60.69,21.13,18.18,95.28,0.95,0.95,0.95
2831701,5.16,3.94,1.6,18.07,23.66,58.27,93.23,0.93,0.93,0.93
2886950,2.72,3.29,2.55,34.56,28.57,36.87,94.01,0.94,0.94,0.94
2689432,1.39,5.07,5.71,65.89,18.07,16.04,91.59,0.92,0.92,0.92
2687740,2.33,3.9,2.7,40.64,24.28,35.07,94.70,0.95,0.95,0.95
2689502,1.89,3.74,3.43,48.63,24.57,26.80,91.91,0.92,0.92,0.92
2686819,2.11,3.71,3.24,45.05,25.62,29.34,95.05,0.95,0.95,0.95
2689666,4.6,3.98,1.62,20.02,23.14,56.84,92.09,0.92,0.92,0.92
2689434,2.55,3.53,2.42,36.02,26.02,37.96,91.86,0.92,0.92,0.92
2689654,8.15,5.96,1.25,11.25,15.39,73.36,91.70,0.92,0.92,0.92
2689433,2.15,3.68,2.84,42.71,24.95,32.33,91.83,0.92,0.92,0.92
2689503,1.23,6.63,8.37,75.05,13.92,11.03,92.31,0.92,0.92,0.92
2694286,2.14,3.59,3.23,44.27,26.39,29.33,94.75,0.95,0.95,0.95
2693734,2.18,3.37,3.35,43.52,28.15,28.32,94.88,0.95,0.95,0.95
2689504,2.13,3.59,2.92,43.05,25.54,31.40,91.70,0.92,0.92,0.92
2688097,2.9,3.8,2.14,32.07,24.47,43.46,93.00,0.93,0.93,0.93
2688319,1.37,5.08,6.88,68.08,18.36,13.56,93.27,0.93,0.93,0.93
2686826,2.36,3.41,2.97,40.21,27.83,31.95,94.91,0.95,0.95,0.95
2684916,6.99,5.15,1.4,13.61,18.47,67.93,95.10,0.95,0.95,0.95
2684919,1.48,4.81,5.99,64.32,19.79,15.89,95.19,0.95,0.95,0.95
2686832,2.79,3.68,2.35,33.95,25.74,40.31,94.72,0.95,0.95,0.95
2684918,2.35,3.24,3.14,40.43,29.32,30.25,95.00,0.95,0.95,0.95
2686813,1.52,4.87,5.32,62.58,19.53,17.88,95.13,0.95,0.95,0.95
2684922,5.15,4.14,1.62,18.44,22.94,58.62,94.97,0.95,0.95,0.95
2687731,2.58,3.52,2.62,36.80,26.97,36.23,94.93,0.95,0.95,0.95
2684925,3.05,3.41,2.32,31.16,27.87,40.97,95.04,0.95,0.95,0.95
2694279,1.14,8.22,19.04,83.43,11.57,5.00,95.11,0.95,0.95,0.95
2693727,1.77,3.78,4.53,53.79,25.19,21.02,95.21,0.95,0.95,0.95
2686830,2.31,3.74,2.82,41.04,25.35,33.62,94.80,0.95,0.95,0.95
2694280,1.46,4.51,6.73,64.91,21.01,14.08,94.76,0.95,0.95,0.95
2693604,1.67,3.71,5.37,56.78,25.56,17.66,94.83,0.95,0.95,0.95
2694291,3.83,3.49,1.97,24.74,27.15,48.10,94.76,0.95,0.95,0.95
2694283,2.07,3.47,3.6,46.05,27.47,26.48,95.32,0.95,0.95,0.95
2684917,1.2,7.32,12.53,79.38,13.01,7.60,95.26,0.95,0.95,0.95
2686816,1.32,5.84,8.17,72.07,16.29,11.64,95.13,0.95,0.95,0.95
2686823,2.76,3.43,2.5,34.38,27.66,37.96,94.89,0.95,0.95,0.95
2693611,2.15,3.44,3.39,44.26,27.66,28.07,95.17,0.95,0.95,0.95
2687745,1.95,3.81,3.54,48.48,24.81,26.71,94.54,0.95,0.95,0.95
2694288,2.11,3.21,3.71,44.92,29.53,25.55,94.79,0.95,0.95,0.95
2693619,3.18,3.58,2.18,29.88,26.54,43.58,95.01,0.95,0.95,0.95
2684920,1.57,4.17,5.91,60.90,22.93,16.18,95.61,0.96,0.96,0.96
2693606,1.46,4.58,6.67,65.03,20.73,14.24,94.95,0.95,0.95,0.95
2687736,8.31,5.39,1.33,11.38,17.54,71.08,94.54,0.95,0.95,0.95
2687732,4.9,3.98,1.66,19.29,23.75,56.95,94.54,0.95,0.95,0.95
2686829,6.51,5.51,1.39,14.57,17.21,68.22,94.83,0.95,0.95,0.95
2693630,3.06,3.49,2.26,30.95,27.14,41.91,94.71,0.95,0.95,0.95
2693736,1.49,4.61,6.06,63.73,20.60,15.67,94.96,0.95,0.95,0.95
2693627,3.13,2.95,2.52,30.27,32.12,37.60,94.76,0.95,0.95,0.95
2693629,3.19,3.25,2.31,29.74,29.19,41.07,94.87,0.95,0.95,0.95
2693633,1.4,5.0,7.25,67.88,19.01,13.11,95.04,0.95,0.95,0.95
2693728,3.65,3.75,1.95,26.01,25.31,48.68,94.93,0.95,0.95,0.95
2693625,3.53,3.46,2.07,26.84,27.38,45.77,94.75,0.95,0.95,0.95
2685028,1.62,4.2,5.2,58.92,22.73,18.36,95.45,0.95,0.95,0.95
2693622,2.28,2.96,3.59,41.57,32.02,26.40,94.79,0.95,0.95,0.95
2831227,2.51,3.55,2.52,36.99,26.16,36.85,92.86,0.93,0.93,0.93
2910201,2.82,3.38,2.91,35.67,29.76,34.57,100.59,1.01,1.01,1.01
2685021,3.59,3.95,1.93,26.53,24.11,49.35,95.25,0.95,0.95,0.95
2693624,2.09,3.36,3.59,45.37,28.22,26.41,94.82,0.95,0.95,0.95
2693635,1.38,4.93,7.82,68.66,19.22,12.12,94.75,0.95,0.95,0.95
2687771,1.3,5.64,8.94,72.68,16.75,10.57,94.48,0.94,0.94,0.94
2687767,4.17,4.03,1.75,22.64,23.42,53.94,94.40,0.94,0.94,0.94
2687759,2.15,3.42,3.32,43.93,27.62,28.45,94.45,0.94,0.94,0.94
2693649,3.07,3.51,2.25,30.87,27.00,42.12,94.78,0.95,0.95,0.95
2686855,1.97,3.89,3.42,48.02,24.32,27.66,94.60,0.95,0.95,0.95
2687770,1.66,4.51,4.23,56.80,20.91,22.29,94.29,0.94,0.94,0.94
2686842,1.2,7.71,11.61,79.43,12.36,8.21,95.31,0.95,0.95,0.95
2694282,1.88,3.69,4.0,50.52,25.74,23.74,94.97,0.95,0.95,0.95
2694295,2.17,3.29,3.46,43.73,28.84,27.43,94.89,0.95,0.95,0.95
2687766,1.93,3.82,3.6,48.99,24.75,26.26,94.55,0.95,0.95,0.95
2686858,2.08,3.88,3.18,45.66,24.48,29.86,94.97,0.95,0.95,0.95
2686853,5.86,5.31,1.44,16.20,17.88,65.92,94.93,0.95,0.95,0.95
2687764,2.36,3.5,2.87,40.05,27.01,32.94,94.53,0.95,0.95,0.95
2687755,1.42,4.69,6.98,66.39,20.10,13.51,94.28,0.94,0.94,0.94
2694300,2.45,3.27,2.97,38.85,29.11,32.05,95.18,0.95,0.95,0.95
2684903,2.77,3.72,2.35,34.21,25.47,40.32,94.75,0.95,0.95,0.95
2684913,2.06,3.9,3.2,46.04,24.32,29.64,94.85,0.95,0.95,0.95
2684899,1.87,3.98,3.73,50.73,23.84,25.43,94.87,0.95,0.95,0.95
2693641,2.24,3.17,3.42,42.34,29.92,27.73,94.85,0.95,0.95,0.95
2693646,2.03,3.48,3.65,46.74,27.26,26.00,94.88,0.95,0.95,0.95
2684896,1.28,6.09,9.44,74.31,15.62,10.08,95.11,0.95,0.95,0.95
2684910,2.73,3.81,2.36,34.80,24.94,40.26,95.01,0.95,0.95,0.95
2693648,1.96,3.53,3.82,48.35,26.84,24.81,94.76,0.95,0.95,0.95
2684915,5.82,4.96,1.47,16.31,19.13,64.56,94.90,0.95,0.95,0.95
2684914,1.47,4.92,5.87,64.55,19.29,16.16,94.89,0.95,0.95,0.95
2693642,1.23,6.23,12.28,77.07,15.22,7.72,94.79,0.95,0.95,0.95
2684908,1.59,4.18,5.42,59.75,22.73,17.53,95.00,0.95,0.95,0.95
2684900,3.31,3.56,2.13,28.70,26.69,44.61,95.01,0.95,0.95,0.95
2687769,1.51,4.46,5.77,62.49,21.16,16.35,94.36,0.94,0.94,0.94
2687776,2.48,4.0,2.46,38.05,23.59,38.36,94.36,0.94,0.94,0.94
2687754,7.67,4.82,1.39,12.33,19.62,68.05,94.58,0.95,0.95,0.95
2687760,3.04,3.52,2.24,31.05,26.81,42.14,94.39,0.94,0.94,0.94
2888717,1.6,4.09,5.4,59.26,23.18,17.56,94.82,0.95,0.95,0.95
2694305,3.82,3.76,1.89,24.77,25.17,50.06,94.62,0.95,0.95,0.95
2687758,4.7,4.11,1.66,20.10,22.99,56.91,94.47,0.94,0.94,0.94
2694324,2.54,3.42,2.71,37.31,27.71,34.97,94.78,0.95,0.95,0.95
2687756,3.04,3.58,2.2,30.95,26.28,42.77,94.09,0.94,0.94,0.94
2687768,13.82,8.19,1.16,6.85,11.56,81.59,94.65,0.95,0.95,0.95
2687763,1.27,6.43,9.02,74.72,14.76,10.52,94.90,0.95,0.95,0.95
2919667,1.82,3.67,4.18,51.78,25.68,22.54,94.24,0.94,0.94,0.94
2687762,1.37,5.66,6.5,68.83,16.66,14.51,94.30,0.94,0.94,0.94
2694313,2.65,3.44,2.58,35.75,27.54,36.72,94.73,0.95,0.95,0.95
2694312,1.5,4.59,5.78,63.04,20.60,16.36,94.56,0.95,0.95,0.95
2693668,2.07,3.6,3.37,45.68,26.26,28.06,94.55,0.95,0.95,0.95
2694321,1.79,3.63,4.48,52.84,26.05,21.11,94.58,0.95,0.95,0.95
2693666,2.4,3.65,2.73,39.42,25.92,34.66,94.61,0.95,0.95,0.95
2693655,1.57,4.12,5.64,60.26,22.96,16.77,94.61,0.95,0.95,0.95
2693658,2.67,3.7,2.43,35.46,25.59,38.96,94.67,0.95,0.95,0.95
2693660,2.7,3.5,2.5,35.07,27.05,37.88,94.69,0.95,0.95,0.95
2694319,1.09,11.0,22.98,87.22,8.64,4.14,95.07,0.95,0.95,0.95
2737145,1.67,3.84,5.13,56.80,24.70,18.49,94.86,0.95,0.95,0.95
2694325,4.97,4.01,1.65,19.04,23.60,57.36,94.64,0.95,0.95,0.95
2693651,2.89,3.19,2.52,32.76,29.68,37.57,94.67,0.95,0.95,0.95
2693656,1.69,4.16,4.51,56.15,22.81,21.04,94.89,0.95,0.95,0.95
2694855,2.63,3.29,2.68,35.96,28.75,35.29,94.58,0.95,0.95,0.95
2693662,2.05,3.2,3.89,46.13,29.55,24.31,94.57,0.95,0.95,0.95
2831729,1.6,4.09,4.81,58.01,22.69,19.30,92.82,0.93,0.93,0.93
2831727,2.34,3.14,3.03,39.72,29.60,30.68,92.95,0.93,0.93,0.93
2831185,1.5,4.14,6.08,62.15,22.52,15.33,93.22,0.93,0.93,0.93
2831725,2.07,3.82,3.03,44.94,24.35,30.70,93.03,0.93,0.93,0.93
2831184,2.09,3.49,3.21,44.45,26.62,28.94,92.89,0.93,0.93,0.93
2831728,1.15,7.68,13.84,81.11,12.15,6.74,93.28,0.93,0.93,0.93
2831726,2.05,3.34,3.46,45.33,27.82,26.85,92.92,0.93,0.93,0.93
2831731,5.04,4.09,1.58,18.44,22.73,58.83,92.95,0.93,0.93,0.93
2831730,2.83,3.15,2.47,32.85,29.51,37.64,92.96,0.93,0.93,0.93
2847725,2.63,2.84,2.82,34.98,32.39,32.62,92.00,0.92,0.92,0.92
2831183,3.74,3.52,1.91,24.87,26.43,48.70,93.02,0.93,0.93,0.93
2853593,2.37,3.23,2.86,39.03,28.63,32.34,92.49,0.93,0.92,0.92
