22123	2689533
22123	2689278
22123	2689531
22123	2688251
22123	2693562
22123	2689534
22123	2689411
22123	2685408
22123	2685054
22124	2685069
22124	2694046
22124	2693544
22124	2686906
22124	2686889
22124	2685068
22124	2685055
22124	2687369
22124	2693732
22124	2686895
22124	2693542
22124	2686878
22124	2694236
22124	2686884
22125	2685067
22125	2685065
22125	2687139
22125	2685057
22125	2693726
22125	2694048
22125	2685052
22125	2687138
22125	2693550
22125	2686875
22125	2687371
22125	2694057
22125	2694049
22125	2685061
22126	2693577
22126	2696688
22126	2685082
22126	2685070
22126	2693581
22126	2693569
22126	2685083
22126	2696687
22126	2693579
22126	2696689
22126	2685081
22126	2696686
22126	2685073
22126	2696685
22127	2686926
22127	2686911
22127	2693605
22127	2693588
22127	2686909
22127	2694080
22127	2694084
22127	2685088
22127	2686929
22127	2685084
22127	2686918
22127	2693598
22127	2685086
22127	2686934
22128	2693601
22128	2686940
22128	2686947
22128	2685093
22128	2685090
22128	2687352
22128	2685085
22128	2693733
22128	2694096
22128	2685091
22128	2685087
22128	2694072
22128	2693594
22128	2687366
22129	2756769
22129	2756787
22129	2756744
22129	2756708
22129	2756723
22129	2756788
22129	2756761
22129	2756796
22129	2756749
22129	2756707
22129	2756755
22129	2756722
22129	2756777
22129	2756801
22130	2757754
22130	2757763
22130	2757726
22130	2757794
22130	2757799
22130	2757715
22130	2757738
22130	2757748
22130	2757771
22130	2757770
22130	2757753
22130	2757722
22130	2757729
22130	2757739
22131	2686964
22131	2696713
22131	2689537
22131	2689280
22131	2687379
22131	2689417
22131	2688258
22131	2689317
22131	2689538
22131	2689418
22131	2689318
22131	2688154
22131	2689536
22131	2689584
22132	2685092
22132	2694108
22132	2685098
22132	2694118
22132	2687415
22132	2686954
22132	2686951
22132	2685102
22132	2685096
22132	2686965
22132	2686953
22132	2685107
22132	2685097
22132	2685099
22133	2685105
22133	2686960
22133	2694111
22133	2687407
22133	2687136
22133	2685095
22133	2694104
22133	2694125
22133	2687420
22133	2687409
22133	2687381
22133	2687411
22133	2686970
22133	2694122
22134	2756751
22134	2756782
22134	2756797
22134	2756765
22134	2756720
22134	2756764
22134	2756709
22134	2756803
22134	2756739
22134	2756773
22134	2756791
22134	2756721
22134	2756753
22134	2756737
22135	2757760
22135	2757716
22135	2757734
22135	2757743
22135	2757733
22135	2757800
22135	2757723
22135	2757790
22135	2757765
22135	2757728
22135	2757791
22135	2757750
22135	2757744
22135	2757766
22136	2689541
22136	2694153
22136	2685431
22136	2689539
22136	2689320
22136	2689421
22136	2696737
22136	2693634
22136	2689540
22136	2688051
22136	2688160
22136	2689419
22136	2686719
22136	2687396
22137	2685111
22137	2685125
22137	2685115
22137	2686712
22137	2686726
22137	2686711
22137	2685109
22137	2686716
22137	2686706
22137	2694136
22137	2694077
22137	2694129
22137	2686718
22137	2685127
22138	2687394
22138	2685274
22138	2694147
22138	2685112
22138	2693628
22138	2685126
22138	2686710
22138	2694246
22138	2685122
22138	2693631
22138	2693637
22138	2687385
22138	2694146
22138	2686708
22139	2696604
22139	2686764
22139	2693647
22139	2694168
22139	2696596
22139	2686770
22139	2694150
22139	2696600
22139	2696602
22139	2693659
22139	2686730
22139	2693650
22139	2694165
22139	2686757
22140	2686746
22140	2686752
22140	2694196
22140	2693657
22140	2693654
22140	2694151
22140	2687240
22140	2693667
22140	2686736
22140	2694203
22140	2694207
22140	2686733
22140	2693652
22140	2694176
22141	2685143
22141	2686818
22141	2686792
22141	2694028
22141	2686822
22141	2685141
22141	2685139
22141	2685144
22141	2685129
22141	2685147
22141	2686799
22141	2686833
22141	2686828
22141	2685134
22142	2694025
22142	2694020
22142	2685131
22142	2694032
22142	2687430
22142	2687440
22142	2686798
22142	2686806
22142	2694248
22142	2687438
22142	2687431
22142	2685133
22142	2687445
22142	2694022
22143	2804576
22143	2804607
22143	2804606
22143	2804609
22143	2795726
22143	2805371
22143	2804612
22143	2804577
22143	2804587
22143	2804610
22143	2805372
22143	2804589
22143	2804600
22143	2804598
22144	2647732
22144	2647727
22144	2647734
22144	2647740
22144	2647728
22144	2647735
22144	2647729
22144	2647739
22144	2647737
22144	2647731
22144	2647726
22144	2647733
22144	2647736
22144	2647730
22145	2647741
22145	2647751
22145	2647746
22145	2647756
22145	2647747
22145	2647750
22145	2647754
22145	2647753
22145	2647752
22145	2647755
22145	2647745
22145	2647743
22145	2647742
22145	2647749
22146	2647765
22146	2647759
22146	2647758
22146	2647764
22146	2647762
22146	2647763
22146	2647761
22146	2647768
22146	2647766
22146	2647772
22146	2647771
22146	2647760
22146	2647767
22146	2647773
22147	2647711
22147	2694921
22147	2694913
22147	2694909
22147	2647712
22147	2647708
22147	2694923
22147	2647709
22147	2647710
22147	2647705
22147	2696601
22147	2647706
22147	2694927
22147	2647707
22148	2647715
22148	2696751
22148	2696755
22148	2647716
22148	2696761
22148	2696760
22148	2647713
22148	2694951
22148	2647714
22148	2696756
22148	2696758
22148	2696750
22148	2696757
22148	2696752
22149	2647720
22149	2694963
22149	2696770
22149	2694959
22149	2696773
22149	2696762
22149	2696769
22149	2696771
22149	2696764
22149	2696768
22149	2696763
22149	2696765
22149	2696767
22149	2647719
22150	2685149
22150	2696774
22150	2696784
22150	2696780
22150	2685150
22150	2685148
22150	2696777
22150	2685158
22150	2696783
22150	2696775
22150	2696782
22150	2685166
22150	2685162
22150	2685157
22151	2687400
22151	2687402
22151	2687404
22151	2687403
22151	2687405
22151	2687401
22151	2685156
22151	2687399
22151	2693673
22151	2693669
22151	2685159
22151	2685161
22151	2687406
22151	2693675
22152	2685184
22152	2693672
22152	2685168
22152	2693678
22152	2693674
22152	2685181
22152	2685193
22152	2685189
